sample_id,Municipalities and Local Governments,Public Health Authorities,Forestry Services and Landowners,Environmental NGOs,General Public and Community Groups
4733,66.64791965981279,66.64791965981279,66.64791965981279,66.64791965981279,66.64791965981279
4734,71.1877164192381,71.1877164192381,71.1877164192381,71.1877164192381,71.1877164192381
4735,62.429051657709685,62.429051657709685,62.429051657709685,62.429051657709685,62.429051657709685
4736,70.38994252762396,70.38994252762396,70.38994252762396,70.38994252762396,70.38994252762396
4737,65.29841134307867,65.29841134307867,65.29841134307867,65.29841134307867,65.29841134307867
4738,63.3178516247744,63.3178516247744,63.3178516247744,63.3178516247744,63.3178516247744
4739,68.34696278839903,68.34696278839903,68.34696278839903,68.34696278839903,68.34696278839903
4740,68.44726668741326,68.44726668741326,68.44726668741326,68.44726668741326,68.44726668741326
4741,68.5091084619625,68.5091084619625,68.5091084619625,68.5091084619625,68.5091084619625
4742,60.080886716691026,60.080886716691026,60.080886716691026,60.080886716691026,60.080886716691026
4743,68.70504825676124,68.70504825676124,68.70504825676124,68.70504825676124,68.70504825676124
4744,60.118575960507094,60.118575960507094,60.118575960507094,60.118575960507094,60.118575960507094
4745,70.79846728177492,70.79846728177492,70.79846728177492,70.79846728177492,70.79846728177492
4746,66.34482819268716,66.34482819268716,66.34482819268716,66.34482819268716,66.34482819268716
4747,68.61244516604374,68.61244516604374,68.61244516604374,68.61244516604374,68.61244516604374
4748,66.60296299060894,66.60296299060894,66.60296299060894,66.60296299060894,66.60296299060894
4749,67.6846267861992,67.6846267861992,67.6846267861992,67.6846267861992,67.6846267861992
4750,64.45525198059555,64.45525198059555,64.45525198059555,64.45525198059555,64.45525198059555
4751,62.800584016810646,62.800584016810646,62.800584016810646,62.800584016810646,62.800584016810646
4752,59.932330150326386,59.932330150326386,59.932330150326386,59.932330150326386,59.932330150326386
4753,58.61978805367744,58.61978805367744,58.61978805367744,58.61978805367744,58.61978805367744
4754,61.61225041863094,61.61225041863094,61.61225041863094,61.61225041863094,61.61225041863094
4755,67.63565360256133,67.63565360256133,67.63565360256133,67.63565360256133,67.63565360256133
4756,60.2172061370944,60.2172061370944,60.2172061370944,60.2172061370944,60.2172061370944
4757,64.63727836929979,64.63727836929979,64.63727836929979,64.63727836929979,64.63727836929979
4758,69.63132165582896,69.63132165582896,69.63132165582896,69.63132165582896,69.63132165582896
4759,68.9135316992509,68.9135316992509,68.9135316992509,68.9135316992509,68.9135316992509
4760,58.99217563412914,58.99217563412914,58.99217563412914,58.99217563412914,58.99217563412914
4761,62.142004891920635,62.142004891920635,62.142004891920635,62.142004891920635,62.142004891920635
4762,64.46461086462263,64.46461086462263,64.46461086462263,64.46461086462263,64.46461086462263
4763,60.70883705075858,60.70883705075858,60.70883705075858,60.70883705075858,60.70883705075858
4764,68.91001767065313,68.91001767065313,68.91001767065313,68.91001767065313,68.91001767065313
4765,63.61615897818585,63.61615897818585,63.61615897818585,63.61615897818585,63.61615897818585
4766,64.55134368100362,64.55134368100362,64.55134368100362,64.55134368100362,64.55134368100362
4767,69.75827816712145,69.75827816712145,69.75827816712145,69.75827816712145,69.75827816712145
4768,60.288860455127534,60.288860455127534,60.288860455127534,60.288860455127534,60.288860455127534
4769,62.831847434248196,62.831847434248196,62.831847434248196,62.831847434248196,62.831847434248196
4770,63.676128760592405,63.676128760592405,63.676128760592405,63.676128760592405,63.676128760592405
4771,60.54016224199739,60.54016224199739,60.54016224199739,60.54016224199739,60.54016224199739
4772,66.70685130425872,66.70685130425872,66.70685130425872,66.70685130425872,66.70685130425872
4773,66.57024855494275,66.57024855494275,66.57024855494275,66.57024855494275,66.57024855494275
4774,66.15434018678575,66.15434018678575,66.15434018678575,66.15434018678575,66.15434018678575
4775,61.86378854868084,61.86378854868084,61.86378854868084,61.86378854868084,61.86378854868084
4776,67.42363382980723,67.42363382980723,67.42363382980723,67.42363382980723,67.42363382980723
4777,67.82964794490042,67.82964794490042,67.82964794490042,67.82964794490042,67.82964794490042
4778,68.96552260411886,68.96552260411886,68.96552260411886,68.96552260411886,68.96552260411886
4779,69.23087161100962,69.23087161100962,69.23087161100962,69.23087161100962,69.23087161100962
4780,66.22797704196367,66.22797704196367,66.22797704196367,66.22797704196367,66.22797704196367
4781,67.83605324599607,67.83605324599607,67.83605324599607,67.83605324599607,67.83605324599607
4782,61.379479820822894,61.379479820822894,61.379479820822894,61.379479820822894,61.379479820822894
4783,60.03406548568984,60.03406548568984,60.03406548568984,60.03406548568984,60.03406548568984
4784,61.979135177961446,61.979135177961446,61.979135177961446,61.979135177961446,61.979135177961446
4785,61.94421099419138,61.94421099419138,61.94421099419138,61.94421099419138,61.94421099419138
4786,67.78663246992093,67.78663246992093,67.78663246992093,67.78663246992093,67.78663246992093
4787,63.34986581426652,63.34986581426652,63.34986581426652,63.34986581426652,63.34986581426652
4788,59.6901942920601,59.6901942920601,59.6901942920601,59.6901942920601,59.6901942920601
4789,69.62622186288256,69.62622186288256,69.62622186288256,69.62622186288256,69.62622186288256
4790,60.908426945282585,60.908426945282585,60.908426945282585,60.908426945282585,60.908426945282585
4791,66.04732919054207,66.04732919054207,66.04732919054207,66.04732919054207,66.04732919054207
4792,68.45027489326246,68.45027489326246,68.45027489326246,68.45027489326246,68.45027489326246
4793,60.21086103253211,60.21086103253211,60.21086103253211,60.21086103253211,60.21086103253211
4794,61.78945202859611,61.78945202859611,61.78945202859611,61.78945202859611,61.78945202859611
4795,60.88051592363566,60.88051592363566,60.88051592363566,60.88051592363566,60.88051592363566
4796,65.92684617403451,65.92684617403451,65.92684617403451,65.92684617403451,65.92684617403451
4797,59.38999507045274,59.38999507045274,59.38999507045274,59.38999507045274,59.38999507045274
4798,61.70374373113066,61.70374373113066,61.70374373113066,61.70374373113066,61.70374373113066
4799,64.01763125784191,64.01763125784191,64.01763125784191,64.01763125784191,64.01763125784191
4800,60.96769206438776,60.96769206438776,60.96769206438776,60.96769206438776,60.96769206438776
4801,63.188806836003536,63.188806836003536,63.188806836003536,63.188806836003536,63.188806836003536
4802,67.35690400436843,67.35690400436843,67.35690400436843,67.35690400436843,67.35690400436843
4803,65.98127081767835,65.98127081767835,65.98127081767835,65.98127081767835,65.98127081767835
4804,63.371335505835575,63.371335505835575,63.371335505835575,63.371335505835575,63.371335505835575
4805,68.82089995592763,68.82089995592763,68.82089995592763,68.82089995592763,68.82089995592763
4806,59.18081265625622,59.18081265625622,59.18081265625622,59.18081265625622,59.18081265625622
4807,59.31480772076401,59.31480772076401,59.31480772076401,59.31480772076401,59.31480772076401
4808,66.83368872850859,66.83368872850859,66.83368872850859,66.83368872850859,66.83368872850859
4809,65.07710591348678,65.07710591348678,65.07710591348678,65.07710591348678,65.07710591348678
4810,65.34452508443576,65.34452508443576,65.34452508443576,65.34452508443576,65.34452508443576
4811,60.1297817614128,60.1297817614128,60.1297817614128,60.1297817614128,60.1297817614128
4812,61.162066756451,61.162066756451,61.162066756451,61.162066756451,61.162066756451
4813,62.87449862591847,62.87449862591847,62.87449862591847,62.87449862591847,62.87449862591847
4814,60.862303832365825,60.862303832365825,60.862303832365825,60.862303832365825,60.862303832365825
4815,65.39301778803298,65.39301778803298,65.39301778803298,65.39301778803298,65.39301778803298
4816,68.7390338679325,68.7390338679325,68.7390338679325,68.7390338679325,68.7390338679325
4817,69.20227646995622,69.20227646995622,69.20227646995622,69.20227646995622,69.20227646995622
4818,67.7393363459584,67.7393363459584,67.7393363459584,67.7393363459584,67.7393363459584
4819,67.71940707772718,67.71940707772718,67.71940707772718,67.71940707772718,67.71940707772718
4820,67.85961931060103,67.85961931060103,67.85961931060103,67.85961931060103,67.85961931060103
4821,65.8493056219896,65.8493056219896,65.8493056219896,65.8493056219896,65.8493056219896
4822,64.15525721943278,64.15525721943278,64.15525721943278,64.15525721943278,64.15525721943278
4823,67.56575711674364,67.56575711674364,67.56575711674364,67.56575711674364,67.56575711674364
4824,70.9757574541879,70.9757574541879,70.9757574541879,70.9757574541879,70.9757574541879
4825,59.06979292029279,59.06979292029279,59.06979292029279,59.06979292029279,59.06979292029279
4826,64.79106471820815,64.79106471820815,64.79106471820815,64.79106471820815,64.79106471820815
4827,62.85808527421776,62.85808527421776,62.85808527421776,62.85808527421776,62.85808527421776
4828,63.39348229753077,63.39348229753077,63.39348229753077,63.39348229753077,63.39348229753077
4829,63.454153590374744,63.454153590374744,63.454153590374744,63.454153590374744,63.454153590374744
4830,71.09016050799907,71.09016050799907,71.09016050799907,71.09016050799907,71.09016050799907
4831,63.315920817044585,63.315920817044585,63.315920817044585,63.315920817044585,63.315920817044585
4832,68.6170750104126,68.6170750104126,68.6170750104126,68.6170750104126,68.6170750104126
4833,66.8222489352567,66.8222489352567,66.8222489352567,66.8222489352567,66.8222489352567
4834,60.46327455722376,60.46327455722376,60.46327455722376,60.46327455722376,60.46327455722376
4835,60.46882908546912,60.46882908546912,60.46882908546912,60.46882908546912,60.46882908546912
4836,70.8067266199222,70.8067266199222,70.8067266199222,70.8067266199222,70.8067266199222
4837,59.89597152617379,59.89597152617379,59.89597152617379,59.89597152617379,59.89597152617379
4838,59.27987117845349,59.27987117845349,59.27987117845349,59.27987117845349,59.27987117845349
4839,67.01848603052233,67.01848603052233,67.01848603052233,67.01848603052233,67.01848603052233
4840,63.80110731178837,63.80110731178837,63.80110731178837,63.80110731178837,63.80110731178837
4841,66.715852232676,66.715852232676,66.715852232676,66.715852232676,66.715852232676
4842,62.99001954821725,62.99001954821725,62.99001954821725,62.99001954821725,62.99001954821725
4843,70.96773593427785,70.96773593427785,70.96773593427785,70.96773593427785,70.96773593427785
4844,63.964885814834375,63.964885814834375,63.964885814834375,63.964885814834375,63.964885814834375
4845,67.33238960534541,67.33238960534541,67.33238960534541,67.33238960534541,67.33238960534541
4846,67.36835225366711,67.36835225366711,67.36835225366711,67.36835225366711,67.36835225366711
4847,66.4554684749337,66.4554684749337,66.4554684749337,66.4554684749337,66.4554684749337
4848,61.63623401746306,61.63623401746306,61.63623401746306,61.63623401746306,61.63623401746306
4849,64.09627670518105,64.09627670518105,64.09627670518105,64.09627670518105,64.09627670518105
4850,60.525618941725455,60.525618941725455,60.525618941725455,60.525618941725455,60.525618941725455
4851,70.20049742618782,70.20049742618782,70.20049742618782,70.20049742618782,70.20049742618782
4852,62.501930210338216,62.501930210338216,62.501930210338216,62.501930210338216,62.501930210338216
4853,59.80198531705347,59.80198531705347,59.80198531705347,59.80198531705347,59.80198531705347
4854,60.62918652235011,60.62918652235011,60.62918652235011,60.62918652235011,60.62918652235011
4855,64.6740367358271,64.6740367358271,64.6740367358271,64.6740367358271,64.6740367358271
4856,64.97995153101262,64.97995153101262,64.97995153101262,64.97995153101262,64.97995153101262
4857,58.7400661561787,58.7400661561787,58.7400661561787,58.7400661561787,58.7400661561787
4858,69.25797736958339,69.25797736958339,69.25797736958339,69.25797736958339,69.25797736958339
4859,68.37659575015418,68.37659575015418,68.37659575015418,68.37659575015418,68.37659575015418
4860,70.75979637189384,70.75979637189384,70.75979637189384,70.75979637189384,70.75979637189384
4861,69.4252406108963,69.4252406108963,69.4252406108963,69.4252406108963,69.4252406108963
4862,58.89725119239576,58.89725119239576,58.89725119239576,58.89725119239576,58.89725119239576
4863,69.55156978860315,69.55156978860315,69.55156978860315,69.55156978860315,69.55156978860315
4864,70.66621592676564,70.66621592676564,70.66621592676564,70.66621592676564,70.66621592676564
4865,63.47808656337537,63.47808656337537,63.47808656337537,63.47808656337537,63.47808656337537
4866,64.62461978489655,64.62461978489655,64.62461978489655,64.62461978489655,64.62461978489655
4867,63.499941076839434,63.499941076839434,63.499941076839434,63.499941076839434,63.499941076839434
4868,71.01477735976522,71.01477735976522,71.01477735976522,71.01477735976522,71.01477735976522
4869,67.04045969812492,67.04045969812492,67.04045969812492,67.04045969812492,67.04045969812492
4870,69.0228999142473,69.0228999142473,69.0228999142473,69.0228999142473,69.0228999142473
4871,71.32416549818699,71.32416549818699,71.32416549818699,71.32416549818699,71.32416549818699
4872,67.786902310874,67.786902310874,67.786902310874,67.786902310874,67.786902310874
4873,70.17953107721948,70.17953107721948,70.17953107721948,70.17953107721948,70.17953107721948
4874,65.69424877206865,65.69424877206865,65.69424877206865,65.69424877206865,65.69424877206865
4875,59.10464993010267,59.10464993010267,59.10464993010267,59.10464993010267,59.10464993010267
4876,58.63474747037445,58.63474747037445,58.63474747037445,58.63474747037445,58.63474747037445
4877,64.34996193090745,64.34996193090745,64.34996193090745,64.34996193090745,64.34996193090745
4878,67.96568357831869,67.96568357831869,67.96568357831869,67.96568357831869,67.96568357831869
4879,67.6388460381885,67.6388460381885,67.6388460381885,67.6388460381885,67.6388460381885
4880,64.94362950714881,64.94362950714881,64.94362950714881,64.94362950714881,64.94362950714881
4881,59.41314238290112,59.41314238290112,59.41314238290112,59.41314238290112,59.41314238290112
4882,66.42792600126724,66.42792600126724,66.42792600126724,66.42792600126724,66.42792600126724
4883,58.96437515084731,58.96437515084731,58.96437515084731,58.96437515084731,58.96437515084731
4884,65.6017185822871,65.6017185822871,65.6017185822871,65.6017185822871,65.6017185822871
4885,66.64861032820447,66.64861032820447,66.64861032820447,66.64861032820447,66.64861032820447
4886,61.79331552670153,61.79331552670153,61.79331552670153,61.79331552670153,61.79331552670153
4887,62.38785636226157,62.38785636226157,62.38785636226157,62.38785636226157,62.38785636226157
4888,64.70451428895642,64.70451428895642,64.70451428895642,64.70451428895642,64.70451428895642
4889,62.528324805380315,62.528324805380315,62.528324805380315,62.528324805380315,62.528324805380315
4890,69.00197911075568,69.00197911075568,69.00197911075568,69.00197911075568,69.00197911075568
4891,70.94409285998367,70.94409285998367,70.94409285998367,70.94409285998367,70.94409285998367
4892,70.14293346304164,70.14293346304164,70.14293346304164,70.14293346304164,70.14293346304164
4893,62.09650522860936,62.09650522860936,62.09650522860936,62.09650522860936,62.09650522860936
4894,59.76466226609847,59.76466226609847,59.76466226609847,59.76466226609847,59.76466226609847
4895,65.08939784096204,65.08939784096204,65.08939784096204,65.08939784096204,65.08939784096204
4896,62.77002439189855,62.77002439189855,62.77002439189855,62.77002439189855,62.77002439189855
4897,66.25058665251935,66.25058665251935,66.25058665251935,66.25058665251935,66.25058665251935
4898,60.16557740475412,60.16557740475412,60.16557740475412,60.16557740475412,60.16557740475412
4899,65.75105378975789,65.75105378975789,65.75105378975789,65.75105378975789,65.75105378975789
4900,63.621186894664646,63.621186894664646,63.621186894664646,63.621186894664646,63.621186894664646
4901,61.77292116472617,61.77292116472617,61.77292116472617,61.77292116472617,61.77292116472617
4902,68.230199154441,68.230199154441,68.230199154441,68.230199154441,68.230199154441
4903,68.49286753648829,68.49286753648829,68.49286753648829,68.49286753648829,68.49286753648829
4904,66.63619263727398,66.63619263727398,66.63619263727398,66.63619263727398,66.63619263727398
4905,63.278214388014426,63.278214388014426,63.278214388014426,63.278214388014426,63.278214388014426
4906,65.22179852737736,65.22179852737736,65.22179852737736,65.22179852737736,65.22179852737736
4907,61.1091577306351,61.1091577306351,61.1091577306351,61.1091577306351,61.1091577306351
4908,66.12331177298691,66.12331177298691,66.12331177298691,66.12331177298691,66.12331177298691
4909,61.091597742679035,61.091597742679035,61.091597742679035,61.091597742679035,61.091597742679035
4910,65.10895535958838,65.10895535958838,65.10895535958838,65.10895535958838,65.10895535958838
4911,59.91046977567636,59.91046977567636,59.91046977567636,59.91046977567636,59.91046977567636
4912,65.0734388882062,65.0734388882062,65.0734388882062,65.0734388882062,65.0734388882062
4913,61.864631193590114,61.864631193590114,61.864631193590114,61.864631193590114,61.864631193590114
4914,60.343773925688375,60.343773925688375,60.343773925688375,60.343773925688375,60.343773925688375
4915,61.380596740065904,61.380596740065904,61.380596740065904,61.380596740065904,61.380596740065904
4916,59.57215535605377,59.57215535605377,59.57215535605377,59.57215535605377,59.57215535605377
4917,65.23582146455495,65.23582146455495,65.23582146455495,65.23582146455495,65.23582146455495
4918,67.42131031928471,67.42131031928471,67.42131031928471,67.42131031928471,67.42131031928471
4919,68.32752953023636,68.32752953023636,68.32752953023636,68.32752953023636,68.32752953023636
4920,70.97857562786471,70.97857562786471,70.97857562786471,70.97857562786471,70.97857562786471
4921,66.80131834454896,66.80131834454896,66.80131834454896,66.80131834454896,66.80131834454896
4922,58.97179583047433,58.97179583047433,58.97179583047433,58.97179583047433,58.97179583047433
4923,66.60579372731969,66.60579372731969,66.60579372731969,66.60579372731969,66.60579372731969
4924,67.86580489688278,67.86580489688278,67.86580489688278,67.86580489688278,67.86580489688278
4925,70.5013684161404,70.5013684161404,70.5013684161404,70.5013684161404,70.5013684161404
4926,62.72969458524297,62.72969458524297,62.72969458524297,62.72969458524297,62.72969458524297
4927,67.44167354414218,67.44167354414218,67.44167354414218,67.44167354414218,67.44167354414218
4928,69.50226678813175,69.50226678813175,69.50226678813175,69.50226678813175,69.50226678813175
4929,64.2625497357088,64.2625497357088,64.2625497357088,64.2625497357088,64.2625497357088
4930,64.35887866221286,64.35887866221286,64.35887866221286,64.35887866221286,64.35887866221286
4931,69.91204888574661,69.91204888574661,69.91204888574661,69.91204888574661,69.91204888574661
4932,63.633307791070784,63.633307791070784,63.633307791070784,63.633307791070784,63.633307791070784
4933,64.77643810565755,64.77643810565755,64.77643810565755,64.77643810565755,64.77643810565755
4934,65.69212630204841,65.69212630204841,65.69212630204841,65.69212630204841,65.69212630204841
4935,67.98084229548562,67.98084229548562,67.98084229548562,67.98084229548562,67.98084229548562
4936,62.51358999195312,62.51358999195312,62.51358999195312,62.51358999195312,62.51358999195312
4937,67.04473091555745,67.04473091555745,67.04473091555745,67.04473091555745,67.04473091555745
4938,65.9531275448541,65.9531275448541,65.9531275448541,65.9531275448541,65.9531275448541
4939,61.04758960536182,61.04758960536182,61.04758960536182,61.04758960536182,61.04758960536182
4940,70.91452737565307,70.91452737565307,70.91452737565307,70.91452737565307,70.91452737565307
4941,69.62391765341741,69.62391765341741,69.62391765341741,69.62391765341741,69.62391765341741
4942,67.10978610911066,67.10978610911066,67.10978610911066,67.10978610911066,67.10978610911066
4943,65.6358146213062,65.6358146213062,65.6358146213062,65.6358146213062,65.6358146213062
4944,61.15608587575319,61.15608587575319,61.15608587575319,61.15608587575319,61.15608587575319
4945,65.67923578907012,65.67923578907012,65.67923578907012,65.67923578907012,65.67923578907012
4946,62.143772581780084,62.143772581780084,62.143772581780084,62.143772581780084,62.143772581780084
4947,64.00086863924783,64.00086863924783,64.00086863924783,64.00086863924783,64.00086863924783
4948,60.18484325456464,60.18484325456464,60.18484325456464,60.18484325456464,60.18484325456464
4949,69.40340490879333,69.40340490879333,69.40340490879333,69.40340490879333,69.40340490879333
4950,64.87180859430168,64.87180859430168,64.87180859430168,64.87180859430168,64.87180859430168
4951,64.43430941467918,64.43430941467918,64.43430941467918,64.43430941467918,64.43430941467918
4952,66.58053236242708,66.58053236242708,66.58053236242708,66.58053236242708,66.58053236242708
4953,67.09974011453463,67.09974011453463,67.09974011453463,67.09974011453463,67.09974011453463
4954,59.52137314372796,59.52137314372796,59.52137314372796,59.52137314372796,59.52137314372796
4955,60.52711906798293,60.52711906798293,60.52711906798293,60.52711906798293,60.52711906798293
4956,70.15405240260355,70.15405240260355,70.15405240260355,70.15405240260355,70.15405240260355
4957,68.63786887365175,68.63786887365175,68.63786887365175,68.63786887365175,68.63786887365175
4958,71.0484541627763,71.0484541627763,71.0484541627763,71.0484541627763,71.0484541627763
4959,60.95343797054602,60.95343797054602,60.95343797054602,60.95343797054602,60.95343797054602
4960,59.75932112221266,59.75932112221266,59.75932112221266,59.75932112221266,59.75932112221266
4961,58.816535478062775,58.816535478062775,58.816535478062775,58.816535478062775,58.816535478062775
4962,66.80781779208941,66.80781779208941,66.80781779208941,66.80781779208941,66.80781779208941
4963,67.4267558742531,67.4267558742531,67.4267558742531,67.4267558742531,67.4267558742531
4964,67.56609270663036,67.56609270663036,67.56609270663036,67.56609270663036,67.56609270663036
4965,65.23217874283237,65.23217874283237,65.23217874283237,65.23217874283237,65.23217874283237
4966,66.71855709551974,66.71855709551974,66.71855709551974,66.71855709551974,66.71855709551974
4967,70.42723366522509,70.42723366522509,70.42723366522509,70.42723366522509,70.42723366522509
4968,62.995531821090275,62.995531821090275,62.995531821090275,62.995531821090275,62.995531821090275
4969,68.60262673861939,68.60262673861939,68.60262673861939,68.60262673861939,68.60262673861939
4970,60.984629619574314,60.984629619574314,60.984629619574314,60.984629619574314,60.984629619574314
4971,63.958268210392475,63.958268210392475,63.958268210392475,63.958268210392475,63.958268210392475
4972,67.62801756408753,67.62801756408753,67.62801756408753,67.62801756408753,67.62801756408753
4973,61.035668732195965,61.035668732195965,61.035668732195965,61.035668732195965,61.035668732195965
4974,64.11132942948853,64.11132942948853,64.11132942948853,64.11132942948853,64.11132942948853
4975,67.98139013833786,67.98139013833786,67.98139013833786,67.98139013833786,67.98139013833786
4976,70.3266345814578,70.3266345814578,70.3266345814578,70.3266345814578,70.3266345814578
4977,61.47812689612566,61.47812689612566,61.47812689612566,61.47812689612566,61.47812689612566
4978,59.653321699022264,59.653321699022264,59.653321699022264,59.653321699022264,59.653321699022264
4979,59.676366163271815,59.676366163271815,59.676366163271815,59.676366163271815,59.676366163271815
4980,60.88223998805229,60.88223998805229,60.88223998805229,60.88223998805229,60.88223998805229
4981,62.82398805123388,62.82398805123388,62.82398805123388,62.82398805123388,62.82398805123388
4982,66.46493179581259,66.46493179581259,66.46493179581259,66.46493179581259,66.46493179581259
4983,63.47996840404333,63.47996840404333,63.47996840404333,63.47996840404333,63.47996840404333
4984,70.80819718385945,70.80819718385945,70.80819718385945,70.80819718385945,70.80819718385945
4985,62.542817223373795,62.542817223373795,62.542817223373795,62.542817223373795,62.542817223373795
4986,60.06951485939253,60.06951485939253,60.06951485939253,60.06951485939253,60.06951485939253
4987,64.80034313763167,64.80034313763167,64.80034313763167,64.80034313763167,64.80034313763167
4988,65.81489776456326,65.81489776456326,65.81489776456326,65.81489776456326,65.81489776456326
4989,58.745639502566576,58.745639502566576,58.745639502566576,58.745639502566576,58.745639502566576
4990,71.38508444798163,71.38508444798163,71.38508444798163,71.38508444798163,71.38508444798163
4991,67.40311342079886,67.40311342079886,67.40311342079886,67.40311342079886,67.40311342079886
4992,59.68796112321463,59.68796112321463,59.68796112321463,59.68796112321463,59.68796112321463
4993,64.44040327071309,64.44040327071309,64.44040327071309,64.44040327071309,64.44040327071309
4994,63.41469238979667,63.41469238979667,63.41469238979667,63.41469238979667,63.41469238979667
4995,63.74096418057254,63.74096418057254,63.74096418057254,63.74096418057254,63.74096418057254
4996,66.56362236848419,66.56362236848419,66.56362236848419,66.56362236848419,66.56362236848419
4997,68.5205428840655,68.5205428840655,68.5205428840655,68.5205428840655,68.5205428840655
4998,62.36417653968491,62.36417653968491,62.36417653968491,62.36417653968491,62.36417653968491
4999,70.29397031620714,70.29397031620714,70.29397031620714,70.29397031620714,70.29397031620714
5000,69.83720689512992,69.83720689512992,69.83720689512992,69.83720689512992,69.83720689512992
5001,69.49294223058021,69.49294223058021,69.49294223058021,69.49294223058021,69.49294223058021
5002,66.58295905409871,66.58295905409871,66.58295905409871,66.58295905409871,66.58295905409871
5003,65.30978360064405,65.30978360064405,65.30978360064405,65.30978360064405,65.30978360064405
5004,59.95351294274079,59.95351294274079,59.95351294274079,59.95351294274079,59.95351294274079
5005,67.82751109105315,67.82751109105315,67.82751109105315,67.82751109105315,67.82751109105315
5006,66.72074629496265,66.72074629496265,66.72074629496265,66.72074629496265,66.72074629496265
5007,66.790214604281,66.790214604281,66.790214604281,66.790214604281,66.790214604281
5008,60.56307001699306,60.56307001699306,60.56307001699306,60.56307001699306,60.56307001699306
5009,63.69966947811202,63.69966947811202,63.69966947811202,63.69966947811202,63.69966947811202
5010,64.33239795398437,64.33239795398437,64.33239795398437,64.33239795398437,64.33239795398437
5011,59.10659818710986,59.10659818710986,59.10659818710986,59.10659818710986,59.10659818710986
5012,67.14726181148492,67.14726181148492,67.14726181148492,67.14726181148492,67.14726181148492
5013,61.960827177712396,61.960827177712396,61.960827177712396,61.960827177712396,61.960827177712396
5014,68.30897957286722,68.30897957286722,68.30897957286722,68.30897957286722,68.30897957286722
5015,67.07261605427017,67.07261605427017,67.07261605427017,67.07261605427017,67.07261605427017
5016,71.33326946083827,71.33326946083827,71.33326946083827,71.33326946083827,71.33326946083827
5017,61.47346800549777,61.47346800549777,61.47346800549777,61.47346800549777,61.47346800549777
5018,60.153370481623924,60.153370481623924,60.153370481623924,60.153370481623924,60.153370481623924
5019,69.21481339501172,69.21481339501172,69.21481339501172,69.21481339501172,69.21481339501172
5020,63.009383177822684,63.009383177822684,63.009383177822684,63.009383177822684,63.009383177822684
5021,67.89139155907645,67.89139155907645,67.89139155907645,67.89139155907645,67.89139155907645
5022,68.95316605858291,68.95316605858291,68.95316605858291,68.95316605858291,68.95316605858291
5023,65.1331448048625,65.1331448048625,65.1331448048625,65.1331448048625,65.1331448048625
5024,64.61580591986926,64.61580591986926,64.61580591986926,64.61580591986926,64.61580591986926
5025,71.23356122084863,71.23356122084863,71.23356122084863,71.23356122084863,71.23356122084863
5026,60.78756703450012,60.78756703450012,60.78756703450012,60.78756703450012,60.78756703450012
5027,62.81720588231511,62.81720588231511,62.81720588231511,62.81720588231511,62.81720588231511
5028,70.28909046493074,70.28909046493074,70.28909046493074,70.28909046493074,70.28909046493074
5029,65.62718269779154,65.62718269779154,65.62718269779154,65.62718269779154,65.62718269779154
5030,65.06978589277153,65.06978589277153,65.06978589277153,65.06978589277153,65.06978589277153
5031,69.1821442375529,69.1821442375529,69.1821442375529,69.1821442375529,69.1821442375529
5032,65.16546560623293,65.16546560623293,65.16546560623293,65.16546560623293,65.16546560623293
5033,58.577551544961814,58.577551544961814,58.577551544961814,58.577551544961814,58.577551544961814
5034,67.4432784318471,67.4432784318471,67.4432784318471,67.4432784318471,67.4432784318471
5035,62.01647803802297,62.01647803802297,62.01647803802297,62.01647803802297,62.01647803802297
5036,66.1334944821753,66.1334944821753,66.1334944821753,66.1334944821753,66.1334944821753
5037,65.92600770567206,65.92600770567206,65.92600770567206,65.92600770567206,65.92600770567206
5038,66.94528003565274,66.94528003565274,66.94528003565274,66.94528003565274,66.94528003565274
5039,67.03469770279213,67.03469770279213,67.03469770279213,67.03469770279213,67.03469770279213
5040,64.96124203236734,64.96124203236734,64.96124203236734,64.96124203236734,64.96124203236734
5041,60.726636940975624,60.726636940975624,60.726636940975624,60.726636940975624,60.726636940975624
5042,69.39520509904253,69.39520509904253,69.39520509904253,69.39520509904253,69.39520509904253
5043,69.60369087467386,69.60369087467386,69.60369087467386,69.60369087467386,69.60369087467386
5044,71.1660818094292,71.1660818094292,71.1660818094292,71.1660818094292,71.1660818094292
5045,61.08387321490276,61.08387321490276,61.08387321490276,61.08387321490276,61.08387321490276
5046,63.10449366394053,63.10449366394053,63.10449366394053,63.10449366394053,63.10449366394053
5047,68.08096287023055,68.08096287023055,68.08096287023055,68.08096287023055,68.08096287023055
5048,69.82260228930257,69.82260228930257,69.82260228930257,69.82260228930257,69.82260228930257
5049,66.28420829198207,66.28420829198207,66.28420829198207,66.28420829198207,66.28420829198207
5050,60.44369841266689,60.44369841266689,60.44369841266689,60.44369841266689,60.44369841266689
5051,67.64950341038445,67.64950341038445,67.64950341038445,67.64950341038445,67.64950341038445
5052,67.68173052527246,67.68173052527246,67.68173052527246,67.68173052527246,67.68173052527246
5053,68.16750363029146,68.16750363029146,68.16750363029146,68.16750363029146,68.16750363029146
5054,64.0493950278323,64.0493950278323,64.0493950278323,64.0493950278323,64.0493950278323
5055,65.03072165298978,65.03072165298978,65.03072165298978,65.03072165298978,65.03072165298978
5056,63.71221518421782,63.71221518421782,63.71221518421782,63.71221518421782,63.71221518421782
